tsne_x,tsne_y,tsne_z
9.122432,-0.12296825,4.633177
-6.4616294,-0.2951097,6.167064
-10.5042305,-5.2714453,-1.0679973
-11.091549,3.8099594,2.4043624
1.2902633,4.3152285,10.215965
-10.37105,-6.5708117,1.1956104
-8.326775,-9.5160675,-1.015866
-7.4492745,-7.798714,3.7538426
8.365003,-5.1143,5.081805
8.493478,-5.5832033,4.7154818
-7.1521435,8.117687,2.0131934
-5.804526,7.900806,2.861949
4.7442384,4.0145335,-8.170865
-11.874075,1.4944935,-1.5288593
-11.73979,1.691024,-1.8926764
-10.805151,1.6998119,4.063997
-6.855246,6.997914,3.3064084
3.598217,-1.2091709,-9.0226755
4.0812516,1.6463246,11.061368
9.989892,2.6531186,-1.8143716
-9.594547,2.034526,-7.3812966
3.6818218,-3.2419736,-8.344481
-6.582951,7.2296033,3.2613938
-11.147992,2.8182642,3.1773067
5.2395115,-6.235652,6.533088
-7.432818,8.548362,-2.7339804
4.321495,1.3652601,-9.10723
8.865665,-1.4386742,-5.166894
-7.6214085,8.801765,-1.8098027
8.43607,-0.09455451,-5.7002416
2.3127596,5.7936034,8.452024
3.5976906,8.0511055,-3.3093739
9.827837,4.1067247,-0.002247679
-7.896589,8.757333,-0.64560574
8.577617,0.995844,5.58744
6.2780457,-8.138857,-3.3786447
5.947297,-9.129535,-0.69635266
-6.896289,0.8406398,5.8996058
7.019398,-2.7519958,7.228202
7.0211716,-2.5133915,7.3696985
10.313014,2.7611887,-0.46801797
6.763732,-3.8340967,-7.230475
-6.1446347,5.2665625,4.5501604
8.986555,-4.5237646,4.6698093
-7.976302,-8.381162,3.2077436
9.483726,0.023263007,-3.7040884
7.230353,7.3708005,-0.30394223
6.966579,6.323243,-2.9478743
3.696517,2.1882508,11.074259
7.1374073,7.8016405,0.5570704
6.416473,-1.0490639,-8.492652
-4.647665,6.617265,3.9597785
-4.560141,6.6689568,3.9142478
6.070466,-8.853029,2.8806264
6.752872,-2.6552186,-7.900765
2.4920611,-7.061881,-5.5731835
8.961427,4.365623,3.44283
-11.713474,3.1507294,2.265784
-5.072763,-8.294126,-3.885245
9.622249,0.024418708,3.3713865
-8.146678,-8.765321,2.8499005
-7.642227,-9.854339,1.8721
6.898499,-7.462896,4.354618
-1.4925212,9.557628,-3.7687972
4.771713,8.360287,3.1843297
3.491734,8.967548,0.38711807
10.472602,-3.610105,-0.17340438
-8.272762,-9.996202,0.8243297
8.671768,-3.6464763,-4.7912173
-8.1539345,2.0564752,5.27064
8.661241,1.6130264,5.288052
9.564205,4.136327,2.021728
-7.8234267,6.175217,-6.268971
-7.5326786,-7.680948,3.7805715
2.7173738,5.219093,-7.769089
8.614269,-7.7448716,2.0435119
-9.058485,4.033794,-7.517666
-8.62009,5.1319785,-6.8222747
-1.7690979,-6.5947843,-5.483102
-10.743587,-4.6194835,0.44812354
5.189295,3.1769059,9.905231
-8.663095,-9.807133,0.28460884
-2.4245207,-6.976341,-5.102963
-2.1960623,-10.1887865,0.8577062
-6.4070144,3.9300268,5.169153
-6.494806,4.234663,4.980329
-3.1272573,-9.969467,-1.8762606
4.3499007,6.0319686,-6.478823
-9.705508,2.21418,-7.2076654
9.804409,-6.3129053,2.3630486
4.025512,7.4992437,5.2861094
-1.0277473,-4.8412294,-6.7871075
-9.677892,6.253312,-0.5646824
8.609424,-5.744872,-3.4685135
-5.615843,-9.377047,-2.8341045
6.937765,4.406493,-5.517986
-6.7448773,-1.0075645,6.0086493
5.5415654,-6.3240886,-6.2918797
-5.3117557,-7.3561926,-4.4843144
10.305672,-3.8779807,-0.846099
-5.4884725,2.3451207,-9.555876
-7.0825725,6.413552,3.5583212
1.9544288,0.8083575,11.132438
-0.7136448,-3.4788897,-7.636771
-0.6636231,-3.6956575,-7.5291357
-5.6044416,1.9114379,-9.525991
0.00068441423,-3.4795213,-7.7408376
6.631903,2.2975767,8.94255
-10.805212,-4.0994806,-0.43295285
3.9611464,8.855022,-0.43841815
8.973325,-2.743455,-4.5913744
-0.8258412,-10.292011,1.44365
-1.5096616,-10.252316,1.1131623
-7.359425,8.473355,-2.976527
-7.360539,0.9467231,5.720284
-10.149961,1.1617684,-5.6667504
-6.362365,4.9379606,-8.676721
-7.579059,8.91164,-1.542564
7.678201,-2.7369995,6.537226
7.387698,-8.717528,1.8670925
-2.4321358,-6.9445105,-5.1318746
-9.307954,1.00188,-7.4504733
6.3321867,3.1993022,8.703573
-3.3375466,9.67068,-4.2281947
6.901996,-6.0693374,5.671105
-10.596709,-4.1160107,-1.2507322
3.450997,8.959468,-0.36769927
-10.47938,-5.2599196,-1.1511549
-8.161187,-8.003677,-2.8818216
8.661586,-3.6930845,-4.7839327
-7.9462147,-7.7847104,-3.1578848
-10.359613,-4.580617,-1.6089965
-9.770161,-7.4131465,2.1882474
-10.601928,-3.6286497,1.798644
8.585593,0.15092842,5.709976
-10.313494,-5.1364384,-1.5708613
1.3496625,2.0708933,11.0734825
6.420562,2.4447072,9.167091
3.24505,1.6062698,-9.213474
7.2047315,-8.963855,0.45528588
-8.477852,-2.7940814,4.829819
-7.410393,7.8233314,2.1340115
-9.595565,2.3356304,-7.3764515
2.8663309,6.0266767,7.881209
-6.8753934,5.7966294,-7.814448
6.8071895,3.462645,7.580134
5.2492294,8.192574,3.365129
-4.435152,9.818816,-1.3058153
-2.4438455,8.462382,-6.8785477
8.617958,3.2136059,-3.9724278
10.49604,1.8473529,-0.6632609
10.454501,1.949072,-0.8350123
4.2205396,-5.9042325,-7.0123124
4.6700416,-5.9701757,-6.917093
-6.4531593,7.780548,2.8033276
-4.992433,6.3262005,4.1399627
-2.2047925,8.416643,-6.933847
10.27424,-1.7338605,1.7784629
-7.6141706,1.1973604,-8.845001
2.038236,-0.80360335,10.481746
-8.372848,7.5443425,1.0653865
6.8116965,2.594109,-7.13643
8.18946,-6.882927,-3.0792072
-5.775733,7.0375514,3.636675
10.205534,-5.0578213,-0.2919616
-9.067645,4.7446203,-6.4422812
10.580546,-3.68227,1.0009937
7.191837,-5.8014326,5.6611485
4.534835,1.7568309,10.908354
3.2293065,4.6827917,-8.074381
5.929555,-8.961401,-1.337034
1.7351241,5.77176,-7.526348
8.731693,2.8784552,4.7576275
9.015669,3.781346,3.729714
9.00272,4.1601024,3.5087845
7.240013,-6.9589524,4.622907
5.8880105,-8.013456,4.2946043
3.682007,-7.812897,-4.7170825
-4.4321976,-9.94243,-2.3495572
-10.323349,1.0244387,4.5163784
-11.738319,3.4715264,1.1970232
7.407914,7.4679413,2.389857
7.1419816,7.264857,3.434087
9.048918,5.244224,2.4346576
-8.120673,-3.5080376,4.9699454
-7.847869,-1.7445893,5.3822193
-6.5323386,0.37186456,6.0933895
5.99577,-0.1865678,9.508971
10.143388,-5.072154,-0.5263488
5.0184183,8.508013,-0.7344627
5.992299,-1.4697156,8.870691
-8.679368,-7.8264575,-2.5653176
-12.132201,1.6522154,2.7282805
-7.506346,9.025055,-0.5512737
-5.215818,9.776108,-1.8850766
7.1024184,6.732366,-1.9352446
6.637078,0.60658664,9.089046
-7.8858123,-7.9584913,-3.0843554
-8.202919,-8.114808,-2.7691963
8.811614,5.8341184,0.9578567
-12.246264,1.7926452,-0.012841351
-11.107769,3.7282133,2.4927316
4.440293,4.5999017,-7.849337
1.0422674,5.296805,9.045117
-2.0472202,-9.607917,-1.650441
-5.5111647,-9.975524,2.1157057
-5.1670065,-9.886293,-2.3620718
-2.5292866,8.123889,-7.2985654
8.628398,-1.6934601,5.5340776
-9.272117,-9.36135,0.5905644
0.8670081,1.5744499,10.920395
7.2059216,7.1356416,3.5914207
10.361119,0.22933294,1.0094012
-6.7548785,1.9001992,5.763839
4.810673,3.8865132,-8.22009
3.1666124,1.9359974,11.16168
6.223869,-1.0795904,8.904758
10.089986,-5.146586,-0.6228256
9.72911,-4.5902762,3.6216428
1.8103017,6.57787,-6.934177
6.2076273,-9.083905,-0.5720681
-2.0134141,-7.6265006,-4.428665
-0.727017,-6.0572715,-6.0411296
7.954893,-8.472957,1.1580842
-0.8985882,0.8310436,9.870926
0.8717007,7.719013,-6.2414556
-1.1315004,-10.306501,1.5842445
-9.855884,-8.53167,-0.53406876
3.1097262,6.427737,7.2253165
6.7599277,6.8717494,4.480489
-4.958715,6.8264294,3.8352623
10.081512,-0.53931034,-1.973051
6.0278807,-8.204968,-3.4651828
8.694836,-3.1431208,5.367559
-7.957109,-9.36624,2.3651621
3.448269,8.2901535,-2.9013553
-12.022633,1.4276167,-0.9962484
-9.037972,-9.56155,0.4479671
-7.694561,-5.9607463,4.5384564
-11.744983,-1.1316341,2.3501732
-11.441341,-0.61310256,3.228802
6.158447,-0.22936825,-8.658545
-7.2117586,-9.825575,-1.4030166
-6.0005074,-7.1723986,-4.3310227
4.6737347,8.608064,2.0363505
-3.622612,-9.625302,-2.614571
8.288408,-8.003321,2.1102374
-3.8394308,8.410907,-6.538861
10.05201,-6.075815,1.9962332
-4.146345,7.816465,-7.125358
-7.646434,-8.763568,3.083755
5.9464197,-7.104761,5.3280663
-11.768195,-0.057815682,3.2071855
5.913601,6.682208,-3.7687545
9.120771,-1.7678028,4.6931825
-5.9890585,-10.388328,-0.64426243
-7.406068,-9.99235,1.7306035
-7.4023085,8.79654,-2.2502463
5.585388,3.5923536,9.171759
3.1348991,8.799965,-1.5546117
4.6156626,2.4825902,10.671633
-9.8068285,-8.675108,-0.4189678
-12.384654,-0.41596437,1.259235
6.432205,2.2820697,-7.7224355
5.037377,1.783974,-8.78515
-9.52851,-8.0887375,2.0733035
10.526725,-3.7107673,0.21328919
7.4543767,7.663181,1.2643391
5.109808,-8.625652,-2.9217584
-8.267169,1.5107578,5.3430743
-9.695702,-0.68892807,4.5601883
-1.4727058,-9.21403,-2.180418
-8.577447,5.734618,2.7754657
-5.843189,9.594423,-2.0946066
-9.116706,7.030843,-1.2050375
-4.6836824,9.475662,-3.473085
-2.484017,8.54899,-6.7571945
-4.2587233,9.830752,-1.545057
6.4267173,-1.3255339,-8.441821
6.0155396,1.0131493,9.883971
8.390461,2.6039171,5.5086336
-7.5216713,-7.7848406,-3.370503
-9.966673,-8.441881,-0.16174604
-2.0008647,-9.796076,-1.1000086
10.386848,-4.287868,-0.27373728
-2.9985886,9.791485,-2.1931179
-0.7132604,8.399,-6.3788767
10.309414,1.0448941,-1.6613659
-0.014078676,3.9528017,9.687865
5.109802,-6.9218187,6.0247836
2.6929169,-4.124224,-7.82374
3.4560707,-2.4501753,-8.6609745
3.659096,-3.162279,-8.380462
0.5320983,5.1566877,8.996987
4.394062,-1.44836,-8.986221
5.1026764,-6.778523,6.163173
-2.4384189,8.862057,-6.2577815
9.92352,1.3012925,-2.6255014
5.231238,1.374076,10.547101
-12.661896,0.8116716,1.904528
6.1578255,-8.160116,-3.4506927
-11.255192,1.6588293,3.693005
10.395639,-5.0731936,1.8076665
-5.086934,9.696148,-0.43577722
-2.5464764,-7.042045,-5.040147
-10.615143,-2.893271,2.3638706
-8.019669,2.2856069,5.2534013
2.606636,-3.4170423,9.192183
6.1713333,-9.258312,1.0517317
-5.934669,-10.189378,-1.5407873
3.912492,7.6456833,5.108191
-9.799987,0.012807159,-6.093069
5.387569,-6.5759683,-6.142097
4.378296,2.960515,10.579463
-1.0598739,9.416834,-0.5218169
-1.0492953,9.460315,-0.77177286
4.3042526,2.4567118,-8.896012
0.1194644,9.332115,-0.55148256
-2.5959988,-10.120686,2.6051877
-5.7255936,6.590967,-7.5767813
8.172215,2.5676873,5.9108334
8.585875,0.053597055,5.7166514
-9.752705,1.3197232,4.788852
8.148735,-7.5467,-2.1451828
7.028489,-9.002056,0.17410858
1.1066979,-1.0082967,10.227038
5.0434318,6.39958,-5.309967
9.37007,3.0778215,-2.7824187
0.19534528,-4.071008,-7.479375
-8.26076,-7.4064803,-3.15364
-7.529447,3.1503165,-9.143112
-5.29001,4.371709,-9.180974
-7.563327,4.15286,-8.770422
8.316645,1.6881704,-5.2649584
-9.670411,1.3542869,-7.1151056
8.562569,3.077166,-4.1495
-6.702233,9.168683,0.45953903
0.8608052,1.8671803,10.9270115
-7.262246,-10.16266,1.3954505
1.209094,4.949048,9.597549
-8.064204,8.435996,0.014067912
6.6207905,-5.8335257,6.0604897
-6.5562563,6.577592,3.7220857
-5.919541,8.1508045,-5.313366
-5.437142,9.70818,-2.0931919
-7.7138534,-10.179845,0.95075715
-5.263155,-10.118824,1.7119303
-9.088316,-6.5487328,3.254808
8.16696,1.5660163,6.2421284
-8.040326,8.631347,-0.65144986
-8.049067,8.029339,-2.5834663
2.070179,4.1560717,10.487217
-8.237089,8.360657,-1.2891848
-4.461606,-9.995084,2.0613282
-7.9076357,-8.393329,-2.7324414
4.8144736,5.4298887,7.605536
9.888482,3.7017655,-0.8442445
-5.4587574,-8.950306,-3.2891548
-0.11188531,-4.068143,-7.423638
5.8458858,-5.718149,-6.520423
-11.777269,-0.94847083,-0.3258974
-3.9763348,-10.2776785,-1.7038153
7.0661426,5.041138,-4.5555215
7.2565656,6.2178884,-2.6645677
-8.377356,7.555551,1.0389073
2.0701535,5.776493,8.503288
3.637734,8.843068,-1.0022587
1.9211494,0.68600446,11.100761
9.975031,-6.233218,1.9471902
10.55252,-2.8342967,0.8747212
-10.421607,-6.2011642,1.1862555
2.4611385,4.1409388,10.494823
-1.3269233,-10.309823,1.9074234
5.964468,-3.8523288,7.5272017
9.243951,-0.253163,4.3772054
5.2524767,-3.978395,7.936381
4.29758,8.021316,4.293922
0.046940263,-5.10524,-6.8144207
4.0189753,-1.7397208,-8.909517
-6.536054,3.1788986,5.444696
5.9551167,-8.304646,-3.292507
4.1595097,7.95148,4.4822354
4.791649,7.798694,4.509262
4.3896184,8.120045,4.0424495
10.2005825,-4.0145698,-1.1561648
4.912565,-8.494532,-3.3226452
-7.3808794,3.2855659,-9.191467
9.9781685,-6.238839,1.9024376
3.7371244,2.4454763,-9.010346
9.220408,5.0406623,2.1201656
-2.5341082,8.196716,-7.20773
9.900823,2.7758398,-1.9413425
8.797494,2.639597,-4.029695
10.357767,-1.0948845,-0.72363746
10.246557,1.8496414,-1.6806984
-2.2493358,-8.747341,-3.132626
10.163699,3.00825,-0.83456635
5.9531183,-5.9430647,-6.2886276
5.1962147,8.490584,-0.49265635
-7.383502,5.0256057,-8.2817335
-8.200824,4.6370654,-8.0720415
-4.820422,-10.213104,-1.8929962
9.788522,4.1197877,-0.41308898
-6.1342435,-10.025535,-1.7660918
-6.088513,7.465533,3.236259
10.49196,1.8090998,-0.72270983
10.120166,-0.24980481,-1.9074773
-10.249794,-6.5474243,1.5594045
7.3558207,4.319861,-4.9448276
-9.479099,-5.1743736,-2.747623
1.8173304,5.329011,9.243193
-4.168008,-6.1708164,-5.5900993
-5.685715,-8.508967,-3.6074162
-7.0096145,9.317657,-0.88193506
-5.1326003,9.722504,-2.287109
-6.146459,8.430179,-4.553141
-6.98106,4.812022,4.5006742
-7.676381,8.939055,-0.8464601
8.429303,-4.855184,-4.428983
7.6947517,1.7296147,7.066926
5.257962,8.393554,-0.7963495
8.836971,-1.1047981,5.227424
-2.3066242,-10.166941,0.6572583
4.846854,3.7992241,-8.252064
3.555218,8.947907,-0.26409245
-4.225783,-6.279221,-5.4990935
2.9593687,8.938481,-1.066821
8.311142,3.8539875,4.8823466
-9.858502,-0.14682642,-5.878087
-7.1879873,-9.372483,2.65717
-10.079656,1.5580033,-6.009303
-2.1048064,8.507815,-6.803163
-6.3660407,-7.9296393,-3.7850397
6.855831,8.087826,1.3347764
2.9235542,-2.0867546,9.796965
0.34265715,-10.2898855,1.8965346
-12.320039,-0.58816373,1.2903026
1.0467647,5.238087,-7.993933
-10.132079,-7.8365593,-0.43816212
9.690341,-4.3825502,3.763906
-8.304185,8.093928,0.2304559
6.454263,2.1425612,9.246115
7.6635003,-2.4573565,-7.1658525
-5.2474775,-8.120625,-3.9900773
-0.51371104,9.273392,-0.031506576
6.2930818,-8.449125,3.4534059
-10.842453,-3.1854768,1.3691133
8.746012,-1.877241,5.345253
-0.97233903,9.42071,-0.5568176
9.78172,4.186399,-0.17391637
9.975122,-4.2933497,-1.6330018
-8.445238,5.6860514,2.9516962
9.913142,3.372232,-1.2479063
6.4408684,-1.5662346,8.469548
9.047116,5.25622,2.4198382
6.8310986,2.8414,8.206798
9.411911,-1.4236645,4.0594454
-11.932526,-1.3872561,1.0802283
-0.28698567,8.420932,-6.00423
1.3389503,-1.3252848,10.127323
4.985815,8.258508,3.37212
5.502983,8.258513,2.883179
4.2237573,4.491,-8.016321
-8.104014,1.5562611,-8.701217
5.163692,4.7005067,-7.329796
5.0466466,3.8492937,-8.119799
-9.288029,0.84370756,-7.405644
4.11762,-5.77647,-7.09185
4.3961644,-5.900191,-7.007955
-11.782345,-0.94140494,2.5135102
7.024937,-9.011257,1.393064
4.76229,-5.0474386,-7.373755
3.6287658,-3.282357,-8.325483
-10.864371,-3.7111099,-0.5456105
9.888,-6.1888127,2.3459258
6.957064,-7.578839,4.1755643
5.4946733,-6.515027,-6.1457496
-1.9290621,9.324997,-5.252548
-3.0157425,8.877902,-6.1412344
-9.513633,-8.886049,-0.72829264
-10.490548,-6.089572,0.9030135
8.239494,3.6933186,5.112218
-9.763239,-7.013069,2.3616998
-8.997014,-5.439893,3.676655
-12.19355,1.9754238,-0.027157364
7.8578153,2.8456357,6.2818847
3.375182,-2.827383,-8.512808
6.0583196,6.159709,-4.452561
-7.7579846,-7.2318935,3.8854628
-9.444049,4.37804,-5.5676894
-8.461954,-8.727893,2.6516564
3.8434474,6.4208517,-6.327772
6.057519,4.0355983,-7.134207
2.3569906,9.064804,-0.8070257
-11.025497,4.028018,2.1348844
-1.5907639,8.639651,-6.495241
8.3509035,-4.6178236,-4.724845
3.5464003,8.937126,0.97675806
-9.218428,2.8605726,-7.798851
-11.917993,2.926804,2.1782916
-9.8689,1.5970722,-6.7965784
0.16979063,-5.535128,-6.551049
10.5052595,1.9503405,-0.44167992
10.473385,-3.8312433,-0.088464715
8.962356,5.633386,1.4255918
9.6217165,-4.7554083,3.7288465
-1.366659,-3.2398674,-7.6627936
3.5195994,6.6546717,-6.203829
5.2042594,6.53814,-4.889242
-6.5306754,8.18369,-4.5619874
3.5309129,8.723791,-1.5925626
-10.931282,-3.4835238,0.10398497
-7.7696185,0.9188012,5.5705714
4.1664085,2.2695386,-8.980782
4.630673,3.79351,-8.339882
4.2832274,6.2904863,-6.194797
-9.893801,-5.9170933,2.3718858
5.8890204,-8.656611,3.3981667
5.6599946,-9.120036,2.5953064
-9.559726,-9.015964,-0.3246512
5.5263615,-4.7122746,7.401284
5.774525,-4.4884853,7.370696
-9.241759,6.8630767,-1.0792165
-6.9361897,7.982946,2.339574
6.2810297,-9.206056,0.32098547
-6.8941975,4.8191857,4.533264
6.4670157,-9.027431,2.0835013
4.4291935,-5.9866242,-6.947565
-12.646594,0.46948242,1.7518345
-6.7928276,3.713999,5.112718
8.825195,3.4529085,4.281586
6.6475616,3.8008118,7.45168
-8.03471,0.24086197,5.4410677
-6.76683,-0.6556158,6.0008993
-10.5612755,-5.4952497,-0.717541
-5.8074427,-10.410378,-0.71386856
-9.562333,3.4754279,-6.8980293
6.70093,8.117424,1.626898
-9.243541,6.8814554,-0.87341416
-8.43826,-2.5078802,4.9192357
5.2154655,-2.2903135,8.88791
0.9497482,-0.9823052,10.1953745
2.4192703,-6.607361,-6.0523524
7.855334,-6.603829,-3.8113227
6.9926043,7.968693,1.6581589
8.030834,-6.0089145,4.8331795
-8.500838,8.091195,-0.66117376
6.5370665,0.7249399,9.245144
6.334842,-1.6063399,8.540534
7.4296427,0.522115,7.643979
1.2458487,-6.808272,-5.6725006
3.750981,-2.5463316,-8.6314945
-11.339993,3.3449478,2.6048958
-11.693639,0.8952174,3.451937
-4.8502946,-9.899898,-2.392066
1.6572006,5.8205185,8.344968
1.9837935,5.1799283,9.455765
-10.676765,-5.178195,-0.050791174
-8.960027,3.238521,-8.016398
-9.699051,-7.1908455,2.3907578
5.826653,-7.272104,-5.03367
6.336322,-8.572547,-2.070293
10.435053,-5.0437336,1.3853991
6.705907,2.0926983,8.900093
-5.8747582,-10.271486,-1.3393497
9.912015,-1.4529121,2.7818754
2.240805,-5.247284,-7.117662
2.6143553,-4.9929285,-7.3539324
-7.2634096,3.2114182,-9.261
7.5030403,7.053507,3.248928
-9.04437,2.5893486,4.7729897
6.2605004,5.297169,-5.468809
-7.7133026,-8.081793,3.4969614
1.5599291,0.8775996,11.064778
-7.679153,-3.1026425,5.363476
-8.218504,-9.743452,1.6574334
10.447595,0.6825004,0.46295595
9.183986,4.978999,2.3866255
2.9445174,0.6995998,-9.254037
-8.355539,6.4905033,-4.70194
-4.3093333,9.706008,-2.9512818
-7.929847,6.9097404,-4.6966
-2.0042267,-10.225588,2.456556
4.4054337,8.557584,2.6247847
-5.0414486,7.105108,-7.4183087
-8.2933445,-7.5451474,-3.065986
-12.415312,1.6711757,0.49174872
-10.9973135,-3.293645,0.0006709627
5.0084095,-5.933058,-6.835902
-9.24281,-5.174912,-3.0947163
-6.833822,4.2234945,-9.001733
-9.546904,1.1740394,-7.2262745
-4.7981396,-9.738722,2.5764365
-6.2713113,6.128135,4.0636315
6.193086,-8.699005,3.0922153
-1.9498366,-10.227797,1.1519105
-11.179754,0.70661676,3.9259207
-2.3135235,-10.155582,0.52837604
4.8938794,8.589206,-0.5220159
-6.864195,3.1180465,-9.406819
-7.3123393,5.7227435,-7.602688
-8.477477,1.5472426,-8.424301
-6.4188943,6.816288,3.6212072
4.307379,-6.445123,-6.5649376
8.762252,-3.3797657,5.2466063
6.6326294,-9.134122,1.425421
5.263887,6.8360033,-4.263594
-11.974845,3.041011,1.8321875
7.173111,7.8990035,1.3595322
4.571296,3.6149783,9.987812
9.292099,-7.0861325,0.7186997
-5.9109507,7.69382,-6.0696425
6.1082096,-9.052819,2.3287635
1.4586388,-4.5820007,-7.39642
6.3486295,-3.1371677,-7.8871155
8.217458,-5.961918,4.7132444
-0.8684604,0.92769873,9.889964
-0.9207162,1.0794624,9.85859
10.187557,1.5241566,-1.9828253
9.950529,3.8210728,-0.06897722
-6.6981444,3.6530719,5.1764092
-4.763872,-7.0651107,-4.823924
5.2282987,2.1566458,-8.600518
-12.037754,1.1423455,-0.9422805
-12.228124,2.4806378,2.0369372
-5.6505413,6.538779,-7.666876
8.139678,-2.7686846,6.050233
2.5837169,3.8810833,-8.568566
2.4727678,5.7157235,8.551647
5.607561,4.9309773,7.456103
-0.78131926,9.439098,-0.71626127
8.740129,3.3979573,-3.6317182
7.1874585,-8.980381,0.7444782
-6.5388675,5.5511,-8.1828165
7.66732,-0.36952645,-6.987185
7.0178843,-1.1190326,-7.9539876
7.642254,7.03385,2.9711328
5.4847035,-9.057942,-1.4429258
9.419929,-1.1331152,-3.8757906
9.235339,-1.1338388,-4.3355703
1.4693509,1.4464608,11.108786
4.7165565,5.3644648,7.7793326
4.3902345,5.503365,7.8162427
4.8365693,5.164217,7.957854
5.440453,4.7216754,7.9127517
5.971295,-9.115065,-0.7330459
9.352404,-7.0552373,1.6991228
9.6131935,-6.4304643,0.078162745
5.8271213,2.4066596,-8.165655
2.844101,0.60013676,-9.245517
6.5825834,-0.52970695,8.774284
6.691666,6.234125,5.1869345
9.115662,-3.0148306,4.796213
-9.0529175,-5.5099216,-3.1337724
-9.51173,-5.6820803,3.0074737
-9.925017,-8.5163555,0.65632194
-0.47455683,-10.350533,2.3477538
0.2595675,-10.290914,1.8565412
-7.15365,-3.4482677,5.6844096
-10.320833,-7.409702,0.5894801
5.412351,-5.9814916,-6.6141796
2.3982222,6.6188293,-6.710705
-2.7690368,8.583999,1.3162305
-2.6918206,8.858463,0.8525835
9.191983,4.8770576,2.4895275
6.9793997,7.9962296,0.87843287
7.40132,7.70183,1.08791
-3.1364205,8.020143,-7.3084645
-5.028483,7.41026,3.3775144
-5.951976,8.109311,2.5925763
-10.245273,-2.754468,2.9986532
-8.32897,-6.6800814,3.7886605
9.101671,3.81737,3.5302114
-7.801068,-5.6963573,4.577156
-5.2382445,9.795549,-1.572136
-1.2378355,-10.315763,1.8963552
-0.8067865,-10.345551,2.3274744
-0.5345607,-10.166963,0.75204504
-5.2701645,-10.248055,-1.7078575
-12.419767,2.0889919,1.9279037
1.928297,5.511995,8.965241
4.55432,-3.558377,8.517472
4.4596434,-2.4311087,9.201665
5.1311026,3.6723309,-8.166982
-6.7274837,9.4058075,-0.4483282
7.8721943,6.43029,-0.87208843
8.4002075,1.5746397,-5.174498
5.097121,-6.257316,-6.5686126
-10.300118,1.4822738,-5.277976
8.79705,-0.087550715,5.311521
-10.421227,-4.8845677,-1.4127412
7.4976177,6.049027,-2.5234601
9.790917,3.158559,-1.8429924
7.0736523,-8.430273,2.827573
8.053192,-6.988476,-3.1473346
0.08347914,4.0007443,9.723333
6.5852942,3.0913737,8.419947
5.153934,1.487694,10.5948
4.8385243,-1.2788677,-8.982728
4.818645,4.8949428,8.342683
-6.4706993,8.237906,-4.539879
-7.876561,-8.779064,-2.3595295
-6.143514,-9.049716,-2.9756553
-9.201425,-9.053942,1.5366157
-8.575768,-6.4230375,-3.2478383
-7.001089,5.734641,-7.8112125
9.372451,4.551787,2.265722
-3.2183328,-9.719873,-2.3331366
-8.268515,-3.520488,4.847607
-10.742241,-4.7297173,0.2695634
8.687681,-7.772213,1.531347
-3.1215737,8.203078,-7.091065
9.180701,-5.6746235,3.866146
9.792382,-4.10721,-2.1840215
5.7040586,-4.711119,7.304375
8.061371,-7.4713035,-2.419855
10.288181,-1.6802349,1.708997
4.1941223,-7.9212823,-4.5280533
-9.690115,2.269524,-7.2290425
4.6137905,-8.2788925,-3.8477995
5.842747,6.5731564,-4.0510354
-5.9865704,9.639654,-0.5673938
6.11817,-1.3735775,8.834669
10.470741,-4.715516,1.7179756
6.4856453,0.8010004,9.328015
2.3053205,-6.4808435,-6.1480627
1.1424978,4.637667,9.909012
5.0447044,2.3575392,-8.639607
5.11898,6.023265,-5.827176
-8.600496,-1.4407434,5.017901
-5.8700657,3.5307417,-9.439968
-9.7171335,0.96310145,-6.829047
-7.2883353,2.6417115,-9.305056
-5.09884,9.680947,-2.4850183
-0.6640683,4.971894,8.569729
9.720016,2.9004436,-2.2434263
8.8512945,4.4084716,-2.2690744
-4.5414233,-9.987568,2.0889885
-8.791039,4.244207,-7.739959
4.2392235,-1.6533204,9.71843
-5.469994,3.6168988,-9.426152
-12.272969,-0.1328079,2.4591992
-10.413212,-5.2805243,1.5275658
-12.559011,0.3762725,2.1346571
-7.1784787,1.5204657,5.70628
-6.6619797,8.765908,1.3988662
-2.3183944,-6.834552,-5.235793
2.3414989,-6.614564,-6.0300183
6.385646,-9.115345,-0.20408629
-12.328075,2.484808,1.2569702
2.47296,-4.534042,-7.5844383
4.46021,3.4247165,-8.546155
9.22011,5.0946817,1.981727
7.289193,-5.3204412,-5.504972
-8.103445,2.6590943,5.1021805
-2.0485253,-6.4695196,-5.5721726
3.9158864,-2.7339544,9.228273
8.195365,-0.36067754,-6.1923776
-3.6853151,9.355632,0.23419945
8.000235,-0.7867155,-6.596891
-7.7152276,-3.2642012,5.3158717
-9.882286,1.2830479,-6.61133
5.714215,-8.446613,-3.108597
9.594452,-0.72153205,3.5641513
-7.4365005,-4.20085,5.3230734
7.7637453,1.5467092,-6.1943436
2.4192533,-2.4131784,9.682458
4.770394,5.5483108,7.481811
6.9242477,-7.6073976,4.165696
-2.3657937,9.698866,-4.1354136
-2.2676928,9.416614,-0.34629536
9.049002,-3.4999602,4.864234
2.4170985,-2.6990776,9.5510845
4.556054,0.15649268,-9.12532
7.8260183,5.101349,4.6130924
7.5430484,5.544642,-3.1540802
6.3735013,2.4359949,-7.718952
