umap_x,umap_y,umap_z
11.478381,7.450745,4.8152966
2.1673138,10.7418,6.226417
11.445925,7.6122475,4.9003506
10.224154,9.338155,7.570906
-0.19575222,5.9409723,9.114982
1.4869212,1.5778071,8.6975
1.7032936,3.421682,9.921401
1.6468288,3.5807402,9.955628
0.2036519,3.3485632,2.8597476
1.8291163,2.0701714,9.239924
1.7933542,2.172163,9.294379
1.8585185,2.2095716,9.341827
-0.2033906,8.748151,6.2762084
1.6544462,3.6856375,10.020104
12.520469,2.9769113,5.7261705
-0.13425437,5.31086,9.479
-1.4052362,4.6703343,8.0775175
0.1620976,1.4383757,4.5663314
