pca_x,pca_y,pca_z
-0.75038403,-0.5627097,0.23788306
0.884815,0.4054479,0.3634121
-0.7072562,-0.5697872,0.34141946
-0.5955237,0.7749098,-0.12134756
-0.32776582,-0.8627019,0.33263814
-0.29249674,-0.827565,0.4445052
-0.1749296,-0.95007235,0.1877672
-0.61623234,-0.74474996,-0.04237723
-0.94803524,0.07270546,0.17524357
0.05422381,0.5807378,0.83210284
0.335915,-0.41478208,0.8641258
0.3093975,-0.24187914,0.9385238
0.5426536,0.25858566,-0.8157045
-0.6788243,0.7076216,-0.047948297
0.83892965,0.6005378,-0.08162995
0.89131784,0.09281283,-0.5018344
0.5205109,-0.6400016,-0.5741091
-0.90919,-0.024530739,-0.31313887
0.8268146,-0.018329708,0.6221955
-0.86517024,-0.41521543,-0.06366845
0.82483184,0.5587358,-0.2696633
0.97551334,0.31479734,-0.15013826
0.5800128,-0.7930456,0.2507081
0.7237832,-0.6711799,-0.2384333
-0.1495792,0.44063783,0.894096
0.5097564,0.34003475,0.8275212
0.3053606,0.15688975,0.9624307
0.5359157,-0.17144822,-0.83643734
0.35323536,0.523912,0.80827993
-0.6654794,0.61700976,-0.36421287
-0.72803,-0.6281771,-0.07333121
-0.6744605,-0.678015,-0.13042599
-0.7533896,-0.5977534,0.08501931
-0.79619354,-0.50312746,-0.19554117
-0.66536653,0.36420706,-0.6084141
0.9026471,0.464937,0.21917947
-0.48160303,-0.8343316,-0.11971169
-0.75327665,-0.40549693,0.46083757
-0.87660664,-0.39360154,0.062300846
0.71223235,-0.71446997,0.13965608
-0.3930825,0.6541919,-0.6236816
0.77925795,-0.56401104,0.35290924
0.9123186,-0.4136218,-0.21827546
0.49407497,-0.47894943,0.7522253
0.6979484,-0.7201797,-0.15543501
0.9823019,-0.20070751,0.2559844
0.43050817,-0.7955199,-0.43004
-0.7930605,0.10240191,-0.5407339
0.44862905,-0.8285075,-0.3432457
0.62166375,0.66664004,-0.4668065
-0.6407717,0.7447369,-0.047101766
0.46884674,-0.12890011,0.9010864
0.89042866,-0.47554892,0.1940027
0.4683183,0.09876048,0.90801036
0.23207073,-0.70866084,-0.65565425
-0.030510452,0.47182703,0.8954168
0.5484748,0.13959002,-0.83886766
0.5480114,0.5471376,-0.6611028
-0.79771906,-0.16224886,0.5340832
-0.55722195,0.2130974,-0.76863176
-0.8076329,-0.026697522,-0.52463686
-0.65145916,0.12793872,-0.7060365
-0.5798771,0.7686421,-0.20506129
-0.36121413,0.53672105,0.7625044
0.9778504,0.2858643,-0.1848273
0.9061986,0.44966197,-0.21557696
-0.57697886,-0.7664098,0.14917696
-0.74381936,0.22654155,-0.57691103
0.27101856,-0.1256255,0.97279674
-0.50064725,0.24220707,-0.8009246
-0.94361776,-0.045792863,0.2011972
-0.85315084,-0.42800334,0.13665506
-0.94874215,-0.014618107,0.18043256
-0.70797694,0.13763155,0.66610026
-0.69577056,0.6900507,0.065559246
-0.40746763,-0.68712,-0.55128753
0.23275062,-0.725997,-0.63620967
0.5573349,-0.84109783,-0.03762426
-0.9527699,0.09377286,0.13202378
0.29929057,-0.47951686,-0.8203606
0.4790092,0.2293906,-0.85933685
0.8779129,0.5252083,0.17621762
0.6849146,-0.5656255,-0.48634002
-0.7919923,0.26343358,0.5105613
-0.37294605,-0.62066126,-0.64788485
0.23689048,-0.29841,0.93988955
0.8271076,-0.055255245,-0.598144
-0.47837138,0.8667373,0.06494206
0.7965839,-0.118994035,-0.62610924
-0.67926615,-0.4158793,0.5631542
-0.82614136,0.007810164,-0.49566177
0.5416632,-0.8078062,-0.2616875
0.95343435,-0.10060366,0.39312392
-0.64421594,-0.5542095,0.47645476
0.8105132,0.090952195,-0.6175554
-0.002365791,-0.30134168,0.9595261
0.38026118,0.6784872,0.670957
0.5725756,-0.7516343,0.3718749
-0.3539385,0.8491247,-0.37095347
-0.31847945,0.9460297,0.016548669
0.8256446,-0.37978756,0.48390108
-0.023788767,-0.37297168,0.93171906
0.5153479,-0.053340096,-0.8650642
0.748638,0.55206,0.45764744
0.8290116,0.49525508,-0.36017427
0.668665,0.15307592,-0.75121504
-0.7561738,0.40099367,0.4793145
0.07596153,0.60369164,0.81493086
-0.6578602,0.7225418,-0.09889944
-0.7683192,0.5453841,-0.24857166
-0.67407924,-0.26596197,0.657305
0.73020977,-0.55750364,0.4522398
-0.94760984,0.07712365,0.17607182
0.16184004,-0.27468914,0.9604209
0.4242502,-0.08320103,-0.9064795
0.53890306,0.85017586,0.21880056
0.35954937,0.33523968,-0.8787116
0.7988582,0.005920906,0.657353
-0.74404365,0.06441414,-0.61261755
0.66718185,0.7600172,-0.19263239
-0.030894106,0.4884677,0.8865241
0.7372359,-0.3696193,-0.59277743
-0.001632771,-0.22247516,0.9819771
-0.48113298,-0.7813683,0.33312932
-0.83207273,-0.39596707,-0.27264613
0.8176821,0.37459773,-0.49697712
0.48971266,-0.8768865,0.08726994
-0.77319485,-0.57281435,0.07074823
0.54547447,0.5204718,-0.68341684
0.106492855,0.40044928,0.92881143
-0.65095025,-0.7034685,0.14064972
-0.9403542,-0.009774288,0.2239212
-0.063761294,0.31490612,0.95785165
0.5711452,-0.71361077,0.44485754
-0.6515591,0.541909,-0.48462433
0.9004108,0.12249569,-0.48054013
0.4476395,-0.5548866,0.72486633
0.5491648,-0.5024975,0.698299
0.5462979,-0.48920012,0.71012825
-0.3391989,0.8359737,-0.41219735
-0.34075344,0.9359863,-0.038736455
0.9690568,0.37114555,0.031734288
0.75381166,-0.31375712,-0.6058232
-0.8446203,-0.09987195,0.4703405
0.47570142,-0.5517202,0.71051913
-0.8051794,0.03835589,-0.5291259
-0.76057,0.19703646,-0.5643677
-0.7348969,0.31365743,-0.5496483
-0.9192952,0.30511647,-0.006779927
-0.7983324,0.10616828,-0.53206974
-0.5874078,-0.5445318,0.56008214
-0.7928296,0.03777042,-0.5479492
-0.7539873,0.2885548,-0.5358609
-0.66490006,0.050865646,-0.70141286
-0.40447974,0.81851524,-0.3817596
0.46565276,-0.555753,-0.6927208
-0.3154981,0.5282597,-0.76984817
-0.89842165,0.2777988,0.24505837
-0.50965077,0.59780735,-0.58767295
-0.536206,0.0020803902,-0.8094241
0.15047482,0.48681548,0.8825628
-0.9001935,-0.056427874,0.35434675
-0.44728032,-0.8212186,-0.26036087
-0.8401928,0.4508276,0.20613638
0.8988066,0.16302803,0.49319714
-0.7184348,-0.64412975,0.04094408
0.73464113,0.7075,-0.15531842
0.66835004,-0.73070276,0.23462388
0.09065271,-0.27189663,-0.94719017
-0.76031196,-0.5528921,0.22765534
-0.7974342,-0.53449726,0.094594784
-0.9421841,-0.040349297,0.20990223
-0.46850643,-0.8482961,-0.070318416
-0.70727116,-0.6549458,0.068438075
-0.0886349,0.2679234,0.9687334
-0.30853423,0.94912905,0.044911668
-0.7664414,-0.58199424,0.07143525
-0.5679976,0.36858284,-0.7016365
-0.8879724,-0.36999968,-0.00859553
0.5576901,0.46816936,0.7310247
-0.90812695,-0.283699,0.15540132
-0.08323993,-0.6502935,-0.7300367
-0.79135096,-0.5380413,0.1257903
-0.45646822,-0.8589912,0.0052963262
-0.7594754,-0.59212816,0.062722914
-0.6184705,-0.7231372,-0.16867757
-0.90122414,0.3577475,0.038512863
-0.6855942,-0.6769578,0.08340858
-0.5758609,-0.5479505,-0.5487439
0.59656405,-0.03716959,0.8373303
-0.62166286,-0.59836304,-0.4318097
0.3602534,0.01976033,-0.9356671
0.33300564,0.05458699,-0.94361115
0.66143245,0.29512304,0.73745203
1.0084403,0.24568169,0.0042688716
1.0117326,0.23063442,0.031798165
0.2104773,0.6877753,-0.70503134
0.38278997,-0.5266257,-0.7582573
0.4926724,0.8923188,-0.11318008
-0.94551134,-0.17652823,-0.0164657
0.6638333,0.35811165,-0.68665946
0.08554322,0.45455855,0.9053412
0.025881033,0.27414256,0.97511935
